timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775050570.608,-220000,3820000,261,2785000,dumpsys_battery
1775050571.130,-220000,3820000,261,2785000,dumpsys_battery
1775050571.756,-220000,3820000,261,2785000,dumpsys_battery
1775050572.346,-220000,3820000,261,2785000,dumpsys_battery
1775050572.780,-220000,3820000,261,2785000,dumpsys_battery
1775050573.303,-220000,3820000,261,2785000,dumpsys_battery
1775050573.701,-220000,3820000,261,2785000,dumpsys_battery
1775050574.227,-310000,3814000,261,2785000,dumpsys_battery
1775050574.772,-310000,3814000,261,2785000,dumpsys_battery
1775050575.293,-310000,3814000,261,2785000,dumpsys_battery
1775050575.782,-310000,3814000,261,2785000,dumpsys_battery
1775050576.379,-310000,3814000,261,2785000,dumpsys_battery
1775050576.957,-310000,3814000,261,2785000,dumpsys_battery
1775050577.535,-310000,3814000,261,2785000,dumpsys_battery
1775050578.045,-310000,3814000,261,2785000,dumpsys_battery
1775050578.557,-310000,3814000,261,2785000,dumpsys_battery
