timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775050835.930,-257000,3819000,261,2760000,dumpsys_battery
1775050836.641,-257000,3819000,261,2760000,dumpsys_battery
1775050837.106,-257000,3819000,261,2760000,dumpsys_battery
1775050837.638,-257000,3819000,261,2760000,dumpsys_battery
1775050838.143,-257000,3819000,261,2760000,dumpsys_battery
1775050838.538,-257000,3819000,261,2760000,dumpsys_battery
1775050839.069,-257000,3819000,261,2760000,dumpsys_battery
1775050839.509,-257000,3819000,261,2760000,dumpsys_battery
1775050839.958,-257000,3819000,261,2760000,dumpsys_battery
1775050840.413,-257000,3819000,261,2760000,dumpsys_battery
1775050840.886,-257000,3819000,261,2760000,dumpsys_battery
1775050841.543,-257000,3819000,261,2760000,dumpsys_battery
1775050842.035,-257000,3819000,261,2760000,dumpsys_battery
1775050842.571,-257000,3819000,261,2760000,dumpsys_battery
1775050843.055,-257000,3819000,261,2760000,dumpsys_battery
1775050843.710,-257000,3819000,261,2760000,dumpsys_battery
1775050844.166,-257000,3819000,261,2760000,dumpsys_battery
1775050844.700,-319000,3804000,261,2760000,dumpsys_battery
