timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775048387.154,-220000,3834000,257,3000000,dumpsys_battery
1775048387.739,-220000,3834000,257,3000000,dumpsys_battery
1775048388.373,-220000,3834000,257,3000000,dumpsys_battery
1775048388.831,-220000,3834000,257,3000000,dumpsys_battery
1775048389.382,-220000,3834000,257,3000000,dumpsys_battery
1775048389.806,-220000,3834000,257,3000000,dumpsys_battery
1775048390.232,-220000,3834000,257,3000000,dumpsys_battery
1775048390.706,-220000,3834000,257,3000000,dumpsys_battery
1775048391.240,-220000,3834000,257,3000000,dumpsys_battery
1775048391.782,-220000,3834000,257,3000000,dumpsys_battery
1775048392.393,-220000,3834000,257,3000000,dumpsys_battery
1775048393.018,-220000,3834000,257,3000000,dumpsys_battery
1775048393.671,-220000,3834000,257,3000000,dumpsys_battery
1775048394.668,-220000,3834000,257,3000000,dumpsys_battery
1775048395.181,-220000,3834000,257,3000000,dumpsys_battery
1775048395.709,-220000,3834000,257,3000000,dumpsys_battery
1775048396.236,-220000,3834000,257,3000000,dumpsys_battery
