timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775047453.762,-197000,3840000,252,3090000,dumpsys_battery
1775047454.376,-197000,3840000,252,3090000,dumpsys_battery
1775047454.994,-197000,3840000,252,3090000,dumpsys_battery
1775047455.614,-197000,3840000,252,3090000,dumpsys_battery
1775047456.040,-197000,3840000,252,3090000,dumpsys_battery
1775047456.470,-197000,3840000,252,3090000,dumpsys_battery
1775047456.958,-197000,3840000,252,3090000,dumpsys_battery
1775047457.414,-197000,3840000,252,3090000,dumpsys_battery
1775047458.022,-197000,3840000,252,3090000,dumpsys_battery
1775047458.520,-197000,3840000,252,3090000,dumpsys_battery
1775047458.989,-197000,3840000,252,3090000,dumpsys_battery
1775047459.574,-197000,3840000,252,3090000,dumpsys_battery
1775047459.993,-197000,3840000,252,3090000,dumpsys_battery
1775047460.541,-197000,3840000,252,3090000,dumpsys_battery
1775047461.154,-197000,3840000,252,3090000,dumpsys_battery
