timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775047859.774,-198000,3845000,254,3050000,dumpsys_battery
1775047860.364,-198000,3845000,254,3050000,dumpsys_battery
1775047860.948,-198000,3845000,254,3050000,dumpsys_battery
1775047861.522,-198000,3845000,254,3050000,dumpsys_battery
1775047861.985,-198000,3845000,254,3050000,dumpsys_battery
1775047862.375,-198000,3845000,254,3050000,dumpsys_battery
1775047862.848,-198000,3845000,254,3050000,dumpsys_battery
1775047863.477,-198000,3845000,254,3050000,dumpsys_battery
1775047864.107,-198000,3845000,254,3050000,dumpsys_battery
1775047864.616,-198000,3845000,254,3050000,dumpsys_battery
1775047865.227,-198000,3845000,254,3050000,dumpsys_battery
1775047865.753,-198000,3845000,254,3050000,dumpsys_battery
1775047866.255,-198000,3845000,254,3050000,dumpsys_battery
1775047866.686,-198000,3845000,254,3050000,dumpsys_battery
1775047867.367,-198000,3845000,254,3050000,dumpsys_battery
